prompt_id,split,split_rule
P002018,train,prompt_disjoint_v1
P001843,train,prompt_disjoint_v1
P000320,train,prompt_disjoint_v1
P003694,train,prompt_disjoint_v1
P001207,train,prompt_disjoint_v1
P006988,train,prompt_disjoint_v1
P001005,train,prompt_disjoint_v1
P006506,train,prompt_disjoint_v1
P000367,train,prompt_disjoint_v1
P003118,train,prompt_disjoint_v1
P004666,train,prompt_disjoint_v1
P004595,train,prompt_disjoint_v1
P000150,train,prompt_disjoint_v1
P004280,train,prompt_disjoint_v1
P003012,train,prompt_disjoint_v1
P000059,train,prompt_disjoint_v1
P002338,train,prompt_disjoint_v1
P006345,train,prompt_disjoint_v1
P006723,train,prompt_disjoint_v1
P000151,train,prompt_disjoint_v1
P002537,train,prompt_disjoint_v1
P003151,train,prompt_disjoint_v1
P004400,train,prompt_disjoint_v1
P002795,train,prompt_disjoint_v1
P005164,train,prompt_disjoint_v1
P003960,train,prompt_disjoint_v1
P000870,train,prompt_disjoint_v1
P004609,train,prompt_disjoint_v1
P002022,train,prompt_disjoint_v1
P006763,train,prompt_disjoint_v1
P001263,train,prompt_disjoint_v1
P000984,train,prompt_disjoint_v1
P006171,train,prompt_disjoint_v1
P002196,train,prompt_disjoint_v1
P007062,train,prompt_disjoint_v1
P003642,train,prompt_disjoint_v1
P002424,train,prompt_disjoint_v1
P006808,train,prompt_disjoint_v1
P002136,train,prompt_disjoint_v1
P001196,train,prompt_disjoint_v1
P005407,train,prompt_disjoint_v1
P000302,train,prompt_disjoint_v1
P001351,train,prompt_disjoint_v1
P004145,train,prompt_disjoint_v1
P006158,train,prompt_disjoint_v1
P001959,train,prompt_disjoint_v1
P001727,train,prompt_disjoint_v1
P000026,train,prompt_disjoint_v1
P005404,train,prompt_disjoint_v1
P003675,train,prompt_disjoint_v1
P002145,train,prompt_disjoint_v1
P006328,train,prompt_disjoint_v1
P006779,train,prompt_disjoint_v1
P004371,train,prompt_disjoint_v1
P004667,train,prompt_disjoint_v1
P004839,train,prompt_disjoint_v1
P002456,train,prompt_disjoint_v1
P003771,train,prompt_disjoint_v1
P002003,train,prompt_disjoint_v1
P001614,train,prompt_disjoint_v1
P006733,train,prompt_disjoint_v1
P002919,train,prompt_disjoint_v1
P005990,train,prompt_disjoint_v1
P001703,train,prompt_disjoint_v1
P001926,train,prompt_disjoint_v1
P004759,train,prompt_disjoint_v1
P003403,train,prompt_disjoint_v1
P004505,train,prompt_disjoint_v1
P004573,train,prompt_disjoint_v1
P003234,train,prompt_disjoint_v1
P001486,train,prompt_disjoint_v1
P002198,train,prompt_disjoint_v1
P001131,train,prompt_disjoint_v1
P003710,train,prompt_disjoint_v1
P002220,train,prompt_disjoint_v1
P005856,train,prompt_disjoint_v1
P006895,train,prompt_disjoint_v1
P005862,train,prompt_disjoint_v1
P004678,train,prompt_disjoint_v1
P002614,train,prompt_disjoint_v1
P004248,train,prompt_disjoint_v1
P001958,train,prompt_disjoint_v1
P006216,train,prompt_disjoint_v1
P006341,train,prompt_disjoint_v1
P001529,train,prompt_disjoint_v1
P005398,train,prompt_disjoint_v1
P004612,train,prompt_disjoint_v1
P001501,train,prompt_disjoint_v1
P001412,train,prompt_disjoint_v1
P006315,train,prompt_disjoint_v1
P000181,train,prompt_disjoint_v1
P006265,train,prompt_disjoint_v1
P003255,train,prompt_disjoint_v1
P001928,train,prompt_disjoint_v1
P002391,train,prompt_disjoint_v1
P005793,train,prompt_disjoint_v1
P000127,train,prompt_disjoint_v1
P001028,train,prompt_disjoint_v1
P005764,train,prompt_disjoint_v1
P004871,train,prompt_disjoint_v1
P004775,train,prompt_disjoint_v1
P005441,train,prompt_disjoint_v1
P007169,train,prompt_disjoint_v1
P006866,train,prompt_disjoint_v1
P003030,train,prompt_disjoint_v1
P005304,train,prompt_disjoint_v1
P001804,train,prompt_disjoint_v1
P004010,train,prompt_disjoint_v1
P001245,train,prompt_disjoint_v1
P003705,train,prompt_disjoint_v1
P006633,train,prompt_disjoint_v1
P006182,train,prompt_disjoint_v1
P002087,train,prompt_disjoint_v1
P002259,train,prompt_disjoint_v1
P004169,train,prompt_disjoint_v1
P002239,train,prompt_disjoint_v1
P006365,train,prompt_disjoint_v1
P000926,train,prompt_disjoint_v1
P006624,train,prompt_disjoint_v1
P003263,train,prompt_disjoint_v1
P005134,train,prompt_disjoint_v1
P002302,train,prompt_disjoint_v1
P001793,train,prompt_disjoint_v1
P002284,train,prompt_disjoint_v1
P001316,train,prompt_disjoint_v1
P005371,train,prompt_disjoint_v1
P003174,train,prompt_disjoint_v1
P003692,train,prompt_disjoint_v1
P003759,train,prompt_disjoint_v1
P005694,train,prompt_disjoint_v1
P000937,train,prompt_disjoint_v1
P003041,train,prompt_disjoint_v1
P005727,train,prompt_disjoint_v1
P004638,train,prompt_disjoint_v1
P002904,train,prompt_disjoint_v1
P002535,train,prompt_disjoint_v1
P002782,train,prompt_disjoint_v1
P002017,train,prompt_disjoint_v1
P005974,train,prompt_disjoint_v1
P006073,train,prompt_disjoint_v1
P005165,train,prompt_disjoint_v1
P003273,train,prompt_disjoint_v1
P005151,train,prompt_disjoint_v1
P002171,train,prompt_disjoint_v1
P007057,train,prompt_disjoint_v1
P005270,train,prompt_disjoint_v1
P003926,train,prompt_disjoint_v1
P004208,train,prompt_disjoint_v1
P005612,train,prompt_disjoint_v1
P005073,train,prompt_disjoint_v1
P002871,train,prompt_disjoint_v1
P006021,train,prompt_disjoint_v1
P004260,train,prompt_disjoint_v1
P004196,train,prompt_disjoint_v1
P000489,train,prompt_disjoint_v1
P000038,train,prompt_disjoint_v1
P005745,train,prompt_disjoint_v1
P006357,train,prompt_disjoint_v1
P002699,train,prompt_disjoint_v1
P002272,train,prompt_disjoint_v1
P007049,train,prompt_disjoint_v1
P001779,train,prompt_disjoint_v1
P006695,train,prompt_disjoint_v1
P005977,train,prompt_disjoint_v1
P001303,train,prompt_disjoint_v1
P004251,train,prompt_disjoint_v1
P002483,train,prompt_disjoint_v1
P001247,train,prompt_disjoint_v1
P003986,train,prompt_disjoint_v1
P006673,train,prompt_disjoint_v1
P003113,train,prompt_disjoint_v1
P006966,train,prompt_disjoint_v1
P002829,train,prompt_disjoint_v1
P005236,train,prompt_disjoint_v1
P001401,train,prompt_disjoint_v1
P004197,train,prompt_disjoint_v1
P002774,train,prompt_disjoint_v1
P002035,train,prompt_disjoint_v1
P004126,train,prompt_disjoint_v1
P004271,train,prompt_disjoint_v1
P006330,train,prompt_disjoint_v1
P004191,train,prompt_disjoint_v1
P005046,train,prompt_disjoint_v1
P006309,train,prompt_disjoint_v1
P002898,train,prompt_disjoint_v1
P007176,train,prompt_disjoint_v1
P001574,train,prompt_disjoint_v1
P003191,train,prompt_disjoint_v1
P002308,train,prompt_disjoint_v1
P003075,train,prompt_disjoint_v1
P005675,train,prompt_disjoint_v1
P003141,train,prompt_disjoint_v1
P000523,train,prompt_disjoint_v1
P004798,train,prompt_disjoint_v1
P001167,train,prompt_disjoint_v1
P004417,train,prompt_disjoint_v1
P003321,train,prompt_disjoint_v1
P005696,train,prompt_disjoint_v1
P004948,train,prompt_disjoint_v1
P003913,train,prompt_disjoint_v1
P005929,train,prompt_disjoint_v1
P004766,train,prompt_disjoint_v1
P003448,train,prompt_disjoint_v1
P001202,train,prompt_disjoint_v1
P006293,train,prompt_disjoint_v1
P006854,train,prompt_disjoint_v1
P003786,train,prompt_disjoint_v1
P000206,train,prompt_disjoint_v1
P000110,train,prompt_disjoint_v1
P000939,train,prompt_disjoint_v1
P004027,train,prompt_disjoint_v1
P001862,train,prompt_disjoint_v1
P000054,train,prompt_disjoint_v1
P003025,train,prompt_disjoint_v1
P004008,train,prompt_disjoint_v1
P006186,train,prompt_disjoint_v1
P000415,train,prompt_disjoint_v1
P002759,train,prompt_disjoint_v1
P000438,train,prompt_disjoint_v1
P003117,train,prompt_disjoint_v1
P005185,train,prompt_disjoint_v1
P001380,train,prompt_disjoint_v1
P006138,train,prompt_disjoint_v1
P004748,train,prompt_disjoint_v1
P003288,train,prompt_disjoint_v1
P000007,train,prompt_disjoint_v1
P001765,train,prompt_disjoint_v1
P005744,train,prompt_disjoint_v1
P001120,train,prompt_disjoint_v1
P001331,train,prompt_disjoint_v1
P004181,train,prompt_disjoint_v1
P003655,train,prompt_disjoint_v1
P003282,train,prompt_disjoint_v1
P000554,train,prompt_disjoint_v1
P002561,train,prompt_disjoint_v1
P003213,train,prompt_disjoint_v1
P006377,train,prompt_disjoint_v1
P006149,train,prompt_disjoint_v1
P003509,train,prompt_disjoint_v1
P003189,train,prompt_disjoint_v1
P000796,train,prompt_disjoint_v1
P003775,train,prompt_disjoint_v1
P001293,train,prompt_disjoint_v1
P004390,train,prompt_disjoint_v1
P007121,train,prompt_disjoint_v1
P003662,train,prompt_disjoint_v1
P003583,train,prompt_disjoint_v1
P000839,train,prompt_disjoint_v1
P007127,train,prompt_disjoint_v1
P004601,train,prompt_disjoint_v1
P001163,train,prompt_disjoint_v1
P000032,train,prompt_disjoint_v1
P005223,train,prompt_disjoint_v1
P001575,train,prompt_disjoint_v1
P003422,train,prompt_disjoint_v1
P005638,train,prompt_disjoint_v1
P003769,train,prompt_disjoint_v1
P004980,train,prompt_disjoint_v1
P001457,train,prompt_disjoint_v1
P005142,train,prompt_disjoint_v1
P005887,train,prompt_disjoint_v1
P005201,train,prompt_disjoint_v1
P003414,train,prompt_disjoint_v1
P003613,train,prompt_disjoint_v1
P005779,train,prompt_disjoint_v1
P001820,train,prompt_disjoint_v1
P006898,train,prompt_disjoint_v1
P007158,train,prompt_disjoint_v1
P006714,train,prompt_disjoint_v1
P000265,train,prompt_disjoint_v1
P003681,train,prompt_disjoint_v1
P005099,train,prompt_disjoint_v1
P002273,train,prompt_disjoint_v1
P005098,train,prompt_disjoint_v1
P000642,train,prompt_disjoint_v1
P005569,train,prompt_disjoint_v1
P006441,train,prompt_disjoint_v1
P001409,train,prompt_disjoint_v1
P004152,train,prompt_disjoint_v1
P000072,train,prompt_disjoint_v1
P002879,train,prompt_disjoint_v1
P004825,train,prompt_disjoint_v1
P005397,train,prompt_disjoint_v1
P002579,train,prompt_disjoint_v1
P003418,train,prompt_disjoint_v1
P000087,train,prompt_disjoint_v1
P007107,train,prompt_disjoint_v1
P003553,train,prompt_disjoint_v1
P002390,train,prompt_disjoint_v1
P006829,train,prompt_disjoint_v1
P001650,train,prompt_disjoint_v1
P003181,train,prompt_disjoint_v1
P003994,train,prompt_disjoint_v1
P003512,train,prompt_disjoint_v1
P001785,train,prompt_disjoint_v1
P001295,train,prompt_disjoint_v1
P001110,train,prompt_disjoint_v1
P005512,train,prompt_disjoint_v1
P002466,train,prompt_disjoint_v1
P005080,train,prompt_disjoint_v1
P003070,train,prompt_disjoint_v1
P005716,train,prompt_disjoint_v1
P003617,train,prompt_disjoint_v1
P001484,train,prompt_disjoint_v1
P000859,train,prompt_disjoint_v1
P007034,train,prompt_disjoint_v1
P000220,train,prompt_disjoint_v1
P005191,train,prompt_disjoint_v1
P003877,train,prompt_disjoint_v1
P004149,train,prompt_disjoint_v1
P002370,train,prompt_disjoint_v1
P002108,train,prompt_disjoint_v1
P006639,train,prompt_disjoint_v1
P000209,train,prompt_disjoint_v1
P004004,train,prompt_disjoint_v1
P005391,train,prompt_disjoint_v1
P006369,train,prompt_disjoint_v1
P005660,train,prompt_disjoint_v1
P004247,train,prompt_disjoint_v1
P001552,train,prompt_disjoint_v1
P000971,train,prompt_disjoint_v1
P002251,train,prompt_disjoint_v1
P006628,train,prompt_disjoint_v1
P000854,train,prompt_disjoint_v1
P001542,train,prompt_disjoint_v1
P005346,train,prompt_disjoint_v1
P006143,train,prompt_disjoint_v1
P000674,train,prompt_disjoint_v1
P001983,train,prompt_disjoint_v1
P006505,train,prompt_disjoint_v1
P001628,train,prompt_disjoint_v1
P002941,train,prompt_disjoint_v1
P006122,train,prompt_disjoint_v1
P004726,train,prompt_disjoint_v1
P006288,train,prompt_disjoint_v1
P005520,train,prompt_disjoint_v1
P003368,train,prompt_disjoint_v1
P001450,train,prompt_disjoint_v1
P006814,train,prompt_disjoint_v1
P001332,train,prompt_disjoint_v1
P004676,train,prompt_disjoint_v1
P004952,train,prompt_disjoint_v1
P000496,train,prompt_disjoint_v1
P003717,train,prompt_disjoint_v1
P004796,train,prompt_disjoint_v1
P002667,train,prompt_disjoint_v1
P000831,train,prompt_disjoint_v1
P005766,train,prompt_disjoint_v1
P000684,train,prompt_disjoint_v1
P003163,train,prompt_disjoint_v1
P005145,train,prompt_disjoint_v1
P001710,train,prompt_disjoint_v1
P000102,train,prompt_disjoint_v1
P005092,train,prompt_disjoint_v1
P005809,train,prompt_disjoint_v1
P001289,train,prompt_disjoint_v1
P004024,train,prompt_disjoint_v1
P004592,train,prompt_disjoint_v1
P004080,train,prompt_disjoint_v1
P002205,train,prompt_disjoint_v1
P004069,train,prompt_disjoint_v1
P000953,train,prompt_disjoint_v1
P002485,train,prompt_disjoint_v1
P000485,train,prompt_disjoint_v1
P006925,train,prompt_disjoint_v1
P003817,train,prompt_disjoint_v1
P002034,train,prompt_disjoint_v1
P001846,train,prompt_disjoint_v1
P000808,train,prompt_disjoint_v1
P003082,train,prompt_disjoint_v1
P004333,train,prompt_disjoint_v1
P000928,train,prompt_disjoint_v1
P004566,train,prompt_disjoint_v1
P002777,train,prompt_disjoint_v1
P005798,train,prompt_disjoint_v1
P006936,train,prompt_disjoint_v1
P004793,train,prompt_disjoint_v1
P000121,train,prompt_disjoint_v1
P006488,train,prompt_disjoint_v1
P000486,train,prompt_disjoint_v1
P003133,train,prompt_disjoint_v1
P006286,train,prompt_disjoint_v1
P003948,train,prompt_disjoint_v1
P006249,train,prompt_disjoint_v1
P001419,train,prompt_disjoint_v1
P002514,train,prompt_disjoint_v1
P003587,train,prompt_disjoint_v1
P001894,train,prompt_disjoint_v1
P002887,train,prompt_disjoint_v1
P004903,train,prompt_disjoint_v1
P001937,train,prompt_disjoint_v1
P002603,train,prompt_disjoint_v1
P002490,train,prompt_disjoint_v1
P005466,train,prompt_disjoint_v1
P006423,train,prompt_disjoint_v1
P002773,train,prompt_disjoint_v1
P002118,train,prompt_disjoint_v1
P000079,train,prompt_disjoint_v1
P001938,train,prompt_disjoint_v1
P006471,train,prompt_disjoint_v1
P004707,train,prompt_disjoint_v1
P006298,train,prompt_disjoint_v1
P001821,train,prompt_disjoint_v1
P001589,train,prompt_disjoint_v1
P005196,train,prompt_disjoint_v1
P007162,train,prompt_disjoint_v1
P002518,train,prompt_disjoint_v1
P003540,train,prompt_disjoint_v1
P006272,train,prompt_disjoint_v1
P001832,train,prompt_disjoint_v1
P005742,train,prompt_disjoint_v1
P002837,train,prompt_disjoint_v1
P005153,train,prompt_disjoint_v1
P000042,train,prompt_disjoint_v1
P003865,train,prompt_disjoint_v1
P005147,train,prompt_disjoint_v1
P002360,train,prompt_disjoint_v1
P003369,train,prompt_disjoint_v1
P007189,train,prompt_disjoint_v1
P005130,train,prompt_disjoint_v1
P000129,train,prompt_disjoint_v1
P003731,train,prompt_disjoint_v1
P006916,train,prompt_disjoint_v1
P003964,train,prompt_disjoint_v1
P003296,train,prompt_disjoint_v1
P001221,train,prompt_disjoint_v1
P000336,train,prompt_disjoint_v1
P000799,train,prompt_disjoint_v1
P000497,train,prompt_disjoint_v1
P002229,train,prompt_disjoint_v1
P004325,train,prompt_disjoint_v1
P000531,train,prompt_disjoint_v1
P000233,train,prompt_disjoint_v1
P000228,train,prompt_disjoint_v1
P004098,train,prompt_disjoint_v1
P001090,train,prompt_disjoint_v1
P004709,train,prompt_disjoint_v1
P000960,train,prompt_disjoint_v1
P000131,train,prompt_disjoint_v1
P002063,train,prompt_disjoint_v1
P000582,train,prompt_disjoint_v1
P001098,train,prompt_disjoint_v1
P001551,train,prompt_disjoint_v1
P004671,train,prompt_disjoint_v1
P000775,train,prompt_disjoint_v1
P003601,train,prompt_disjoint_v1
P005513,train,prompt_disjoint_v1
P004608,train,prompt_disjoint_v1
P000745,train,prompt_disjoint_v1
P001482,train,prompt_disjoint_v1
P004439,train,prompt_disjoint_v1
P000662,train,prompt_disjoint_v1
P004979,train,prompt_disjoint_v1
P004412,train,prompt_disjoint_v1
P004615,train,prompt_disjoint_v1
P001530,train,prompt_disjoint_v1
P004310,train,prompt_disjoint_v1
P005494,train,prompt_disjoint_v1
P003582,train,prompt_disjoint_v1
P006449,train,prompt_disjoint_v1
P005076,train,prompt_disjoint_v1
P000826,train,prompt_disjoint_v1
P005965,train,prompt_disjoint_v1
P004513,train,prompt_disjoint_v1
P005516,train,prompt_disjoint_v1
P005305,train,prompt_disjoint_v1
P004540,train,prompt_disjoint_v1
P001770,train,prompt_disjoint_v1
P006363,train,prompt_disjoint_v1
P002134,train,prompt_disjoint_v1
P006667,train,prompt_disjoint_v1
P002914,train,prompt_disjoint_v1
P006178,train,prompt_disjoint_v1
P005410,train,prompt_disjoint_v1
P000219,train,prompt_disjoint_v1
P004058,train,prompt_disjoint_v1
P001041,train,prompt_disjoint_v1
P004768,train,prompt_disjoint_v1
P006956,train,prompt_disjoint_v1
P001827,train,prompt_disjoint_v1
P005771,train,prompt_disjoint_v1
P002377,train,prompt_disjoint_v1
P004705,train,prompt_disjoint_v1
P001905,train,prompt_disjoint_v1
P003885,train,prompt_disjoint_v1
P007153,train,prompt_disjoint_v1
P004463,train,prompt_disjoint_v1
P001679,train,prompt_disjoint_v1
P000670,train,prompt_disjoint_v1
P003724,train,prompt_disjoint_v1
P006318,train,prompt_disjoint_v1
P006909,train,prompt_disjoint_v1
P003433,train,prompt_disjoint_v1
P004078,train,prompt_disjoint_v1
P000217,train,prompt_disjoint_v1
P005455,train,prompt_disjoint_v1
P004493,train,prompt_disjoint_v1
P000865,train,prompt_disjoint_v1
P003929,train,prompt_disjoint_v1
P003243,train,prompt_disjoint_v1
P002482,train,prompt_disjoint_v1
P001708,train,prompt_disjoint_v1
P001464,train,prompt_disjoint_v1
P000503,train,prompt_disjoint_v1
P005802,train,prompt_disjoint_v1
P006460,train,prompt_disjoint_v1
P004043,train,prompt_disjoint_v1
P005564,train,prompt_disjoint_v1
P003829,train,prompt_disjoint_v1
P004065,train,prompt_disjoint_v1
P005851,train,prompt_disjoint_v1
P001981,train,prompt_disjoint_v1
P005903,train,prompt_disjoint_v1
P006840,train,prompt_disjoint_v1
P003239,train,prompt_disjoint_v1
P006562,train,prompt_disjoint_v1
P002939,train,prompt_disjoint_v1
P003019,train,prompt_disjoint_v1
P003301,train,prompt_disjoint_v1
P001429,train,prompt_disjoint_v1
P006859,train,prompt_disjoint_v1
P005427,train,prompt_disjoint_v1
P000508,train,prompt_disjoint_v1
P001089,train,prompt_disjoint_v1
P004095,train,prompt_disjoint_v1
P000906,train,prompt_disjoint_v1
P000933,train,prompt_disjoint_v1
P002317,train,prompt_disjoint_v1
P001087,train,prompt_disjoint_v1
P002179,train,prompt_disjoint_v1
P004295,train,prompt_disjoint_v1
P001900,train,prompt_disjoint_v1
P001030,train,prompt_disjoint_v1
P004189,train,prompt_disjoint_v1
P003441,train,prompt_disjoint_v1
P007016,train,prompt_disjoint_v1
P000590,train,prompt_disjoint_v1
P001991,train,prompt_disjoint_v1
P002148,train,prompt_disjoint_v1
P002709,train,prompt_disjoint_v1
P000872,train,prompt_disjoint_v1
P005052,train,prompt_disjoint_v1
P007051,train,prompt_disjoint_v1
P004388,train,prompt_disjoint_v1
P001364,train,prompt_disjoint_v1
P001643,train,prompt_disjoint_v1
P000544,train,prompt_disjoint_v1
